generation,condition,mean_fitness,std_fitness,median_fitness,max_fitness,min_fitness,n_alive_at_end,mean_birth_weight_norm,mean_death_weight_norm,mean_weight_delta_frobenius
25,EVO_LEARN,2.6763504920782255,0.4706938380117022,2.8438872868911345,2.9643491406087765,0.35823023580014707,136,11.134934876759846,11.23297800064087,10.309612797896067
25,BASELINE,0.560748686813107,0.11971001078439025,0.5159124060855306,0.7599640893934492,0.2350165399417623,0,11.339641571044922,11.339641571044922,0.0
26,EVO_ONLY,2.753347641311829,0.27577913898435086,2.8659516573195156,2.9691771206704987,1.0568644367459121,140,11.376003487904866,11.376003487904866,0.0
26,LEARN_ONLY,1.6020690283843115,1.0640491269827566,0.9173216490570013,2.972320144390567,0.2281817514161305,67,11.242579561869304,10.8988751856486,6.661458027561506
26,EVO_LEARN,2.7200448379977047,0.4315033268862631,2.8628547333417,2.9742424298969103,0.26041040792124215,141,11.119625288645427,11.240892111460369,10.367122801542282
26,BASELINE,0.5684153933878241,0.11531812283191953,0.5379294418360285,0.7695661093252814,0.28116362532810524,0,11.339641571044922,11.339641571044922,0.0
27,EVO_ONLY,2.65437956833513,0.5873516678197013,2.8689280070121583,2.963072725273653,0.311310074233583,136,11.272941608428955,11.272941608428955,0.0
27,LEARN_ONLY,1.6714185489849973,1.0887956867182382,1.6461781417586963,2.9591073747125454,0.2578630818275497,70,11.337419026692709,10.906227798461915,6.83893358707428
27,EVO_LEARN,2.6548031384492825,0.5380011642918301,2.8367628096195174,2.968963104597449,0.2761181903382142,138,11.102315165201823,11.233589382171631,10.276560187737147
27,BASELINE,0.5652836104954846,0.11602622927488446,0.5130377142709903,0.7790783492771038,0.19591868952452812,0,11.339641571044922,11.339641571044922,0.0
28,EVO_ONLY,2.5891953409816955,0.5228747746826565,2.7829739799675686,2.9679833130457896,0.44244977902465815,133,11.252915496826171,11.252915496826171,0.0
28,LEARN_ONLY,1.5544845471029571,1.0363372556167119,0.9342704891394796,2.962102518627304,0.25740919412567487,65,11.308398520151774,10.892262954711914,6.397217047611872
28,EVO_LEARN,2.517784250480454,0.6635883169665304,2.7488839165150925,2.9626402989870866,0.28665089375106606,128,11.103080056508382,11.194422028859456,9.82990336060524
28,BASELINE,0.5558193297666133,0.11499988503444657,0.5028538041267498,0.7701476411523521,0.25976499548066084,0,11.339641571044922,11.339641571044922,0.0
