generation,condition,mean_fitness,std_fitness,median_fitness,max_fitness,min_fitness,n_alive_at_end,mean_birth_weight_norm,mean_death_weight_norm,mean_weight_delta_frobenius,mean_eta,std_eta,min_eta,max_eta,eta_fit_corr,mean_eta_top10,mean_eta_bot10,eta_top_bot_gap
2,BASELINE,0.5708329541043414,0.1106713398004233,0.5391826566283392,0.7586520058930667,0.22095782079433768,0,10.526885032653809,10.526885032653809,0.0,0.05155733600258827,0.0,0.05155733600258827,0.05155733600258827,0.0,0.05155733600258827,0.05155733600258827,0.0
3,EVO_ONLY,2.7173346493547523,0.3861696534442022,2.841170001002709,2.9765754971722957,0.36432975232601167,147,10.97815533320109,10.97815533320109,0.0,0.04935454718768597,0.0019905609412969884,0.04661936312913895,0.05479227378964424,0.10349576982682407,0.050238223870595296,0.04855748390158018,0.0016807399690151187
3,LEARN_ONLY,1.560100223038393,1.0817585380180597,0.7449614438002952,2.9740564040022033,0.24755243509497868,71,11.313846066792806,10.969695885976156,7.224937311808268,0.05008989565074444,0.0017815675440949134,0.04513177275657654,0.05587316304445267,-0.060194530045183166,0.049565842499335606,0.04998086293538411,-0.0004150204360485049
3,EVO_LEARN,2.63189681154586,0.5430888846673073,2.8149027269130857,2.976934951941621,0.31345660240855067,138,11.423278776804606,11.235098559061687,10.712400765816371,0.05036805033683777,0.0012851420811374875,0.04751318693161011,0.053786732256412506,-0.09910133194886807,0.04998401875297229,0.05051226168870926,-0.0005282429357369722
3,BASELINE,0.5406735569752761,0.09706134730852,0.49565429192350857,0.7370079538247892,0.2696563424170017,0,10.526885032653809,10.526885032653809,0.0,0.05155733600258827,0.0,0.05155733600258827,0.05155733600258827,0.0,0.05155733600258827,0.05155733600258827,0.0
4,EVO_ONLY,2.5561984066640346,0.5316811100431507,2.809684648811551,2.9726430920190126,0.5472374461517278,127,10.867090771993002,10.867090771993002,0.0,0.049744273374478024,0.0020663000150589316,0.04667031019926071,0.05479511618614197,-0.029767267472202576,0.05054136837522189,0.05025424336393674,0.00028712501128515255
4,LEARN_ONLY,1.6854482774658486,1.0675049486155084,1.9768115862355065,2.9768091541528703,0.2707595577817068,77,11.245380058288575,10.969769458770752,7.473669768969218,0.04984958914419015,0.0016775957361343157,0.04540378600358963,0.053960733115673065,-0.008624593642667934,0.05012460028131803,0.050447024901707965,-0.0003224246203899356
4,EVO_LEARN,2.661308993969263,0.4505172962072126,2.8255637957243858,2.9762116882324223,0.5160524654630575,127,11.42136870066325,11.23629275639852,10.682052614688873,0.050163415720065434,0.0012837618127615818,0.04762084037065506,0.05381613224744797,0.09756211138548977,0.049793018400669097,0.049658238887786865,0.00013477951288223128
4,BASELINE,0.554049108715183,0.1102132012968479,0.5068316936431319,0.7447274083267145,0.24357856117317508,0,10.526885032653809,10.526885032653809,0.0,0.05155733600258827,0.0,0.05155733600258827,0.05155733600258827,0.0,0.05155733600258827,0.05155733600258827,0.0
5,EVO_ONLY,2.7779406753615854,0.2535085276091898,2.824064966439204,2.9775976531385773,0.5306161674526001,148,10.686302897135416,10.686302897135416,0.0,0.04984496494134267,0.002442776083773465,0.04663167521357536,0.05303255841135979,0.15329495195301635,0.050354482233524324,0.049204032868146896,0.0011504493653774275
5,LEARN_ONLY,1.6554652755339054,1.0956648754695653,1.7582176044337392,2.975192167123463,0.27219151468930836,75,11.327246990203857,10.971838417053222,7.23606393635273,0.05022955022752285,0.0016286990177412366,0.04592592641711235,0.05351005867123604,0.03733875819870118,0.05025889327128728,0.05081994980573654,-0.0005610565344492599
5,EVO_LEARN,2.7346997537869497,0.3770103241168082,2.8499774645938025,2.977519960026228,0.34836529782840175,146,11.405328890482584,11.282400595347086,11.239628093242645,0.05005108540256818,0.0013313692675876487,0.04767977446317673,0.053786732256412506,0.011230616235894109,0.04970414464672406,0.05016675641139348,-0.0004626117646694197
5,BASELINE,0.5142934285905565,0.10910426390875953,0.4949999999999995,0.7781662104673506,0.21204089197819112,0,10.526885032653809,10.526885032653809,0.0,0.05155733600258827,0.0,0.05155733600258827,0.05155733600258827,0.0,0.05155733600258827,0.05155733600258827,0.0
6,EVO_ONLY,2.7541716615727543,0.4648277833807512,2.890579994468985,2.978218156933784,0.32141328200697894,145,10.797840092976887,10.797840092976887,0.0,0.05024855318168799,0.002422294352018233,0.046646423637866974,0.053060829639434814,-0.140155062153201,0.04978792940576871,0.05035662204027176,-0.0005686926345030499
6,LEARN_ONLY,1.87728743979878,1.120673962438793,2.630769335957715,2.974244566869736,0.34735712056358653,89,11.257860113779703,10.989713357289633,7.965743991136551,0.04996051172415415,0.0019041323760063606,0.04512115195393562,0.05458995699882507,0.12411624075339647,0.050488452116648354,0.05022605086366336,0.00026240125298499645
